feature_1,feature_2,target
-0.5974082382364501,0.21715195331777937,0
-0.6389431903256222,0.03259883747055292,0
-0.6616125934478085,-0.11560549477402199,0
-0.7519679431888536,-0.17131332246991343,0
-0.6003715890013773,0.3802406917540797,0
-0.5521572267261681,0.5152559821718582,0
-0.5770535929878575,0.2937094922637946,0
-0.6037992282085833,0.10716794139710195,0
-0.5204834613310048,0.28762728890717604,0
-0.6121975551048965,0.21914038833724536,0
-0.5576743002488321,0.10210918012477166,0
-0.5790126750545554,0.1810651230430106,0
-0.7377846616970711,0.09055882107973345,0
-0.5060938570165965,0.02794708455576811,0
-0.6076075792343174,0.029528511217688735,0
-0.5902105874078397,-0.09455108631585352,0
-0.5615278884939872,0.055290161144539884,0
-0.608453779967403,0.11831009905532264,0
-0.6126178068000331,0.0816682447981335,0
-0.6381847843266271,-0.05448738600215247,0
-0.6200996597322075,-0.0803970515538786,0
-0.5247573012712964,0.10333612638783252,0
-0.673044544340102,0.3447118460569434,0
-0.6274553785259616,0.41825750789920446,0
-0.618740915699361,-0.06761797867983932,0
-0.6445537559251893,-0.015126725295746768,0
-0.5939323441717621,0.15562387559315227,0
-0.6874957069046899,0.1221419140645923,0
-0.6923698848788329,-0.16201454480149602,0
-0.6139765508328796,0.06888917192409427,0
-0.626048379635633,0.09643575269163907,0
-0.6096939959117144,-0.414325957354843,0
-0.7049322386077761,-0.08668395211854163,0
-0.5140016589867198,0.09213551958050181,0
-0.5435130371306206,0.21463665104733542,0
-0.6078051870760697,-0.11642543267953726,0
-0.6286560545936644,0.21852691520571488,0
-0.6708791394507784,-0.06419613262332752,0
-0.6092121859663981,0.2053963225280282,0
-0.6299445253954576,0.02049168687715397,0
-0.11371032303123796,-0.49392920095416,1
0.13734837970263736,-0.020689499785432663,1
0.04399281902480756,-0.30615951079513465,1
0.19255976732664348,-0.03955077601609047,1
-0.008260915177083827,-0.08666109808491962,1
0.219485488886084,0.10938392765823501,1
0.1332721476040979,-0.05902671840755036,1
-0.0005757570603448503,-0.14236773275153908,1
0.254345248899559,-0.2898153044008609,1
-0.0056080029996316005,-0.23957267179817732,1
0.2681683577139121,0.0472705335335204,1
0.09882081512553442,-0.06964200881479349,1
0.2890864808244987,-0.16915755292383067,1
0.14503353781937622,-0.0763961344520524,1
0.15928709254221196,0.00021985364307297584,1
0.2139627180206075,0.05996300052700665,1
0.2919137819978531,0.00404990108640213,1
0.36914899749077346,0.06434807195275649,1
0.18676911538836183,-0.04966949159002304,1
-0.0687697501084309,-0.18564800737703896,1
-0.021575977562209636,-0.2879701568451175,1
-0.058924884445180736,-0.2865367458080718,1
0.03234124191719079,-0.14114078648847822,1
0.2889063944857839,-0.13155070573146338,1
0.10966425214420183,-0.08253797998705248,1
0.18226693425187324,0.1382470211646053,1
0.2777248031632583,0.10590363245261314,1
0.19561540969619495,-0.23855099727982948,1
0.037683926443952465,-0.05411301216488279,1
0.04684065933926085,-0.2531716825777317,1
0.05543659407732626,-0.21919018562064918,1
0.17583338676507032,-0.0008620375903251043,1
0.04906762247876406,-0.17982952491424348,1
-0.1534442610188559,-0.37888642776115233,1
0.06697266073446884,-0.16813234327360238,1
0.033029374685132895,-0.04297085450666194,1
0.06621425473547393,-0.08104611980089693,1
0.1356791970823158,-0.023291407936429365,1
-0.15863457492328636,-0.2891398469883402,1
0.06205022790284387,-0.11768797405808601,1
0.42413506155664427,0.11391405411364774,2
0.4377237023573878,-0.08780497359930794,2
0.5407937764497074,0.0693466165100366,2
0.36322651407125905,-0.2427646245104137,2
0.47424694764837183,-0.1206764225915497,2
0.5139326307785076,0.0988816322970475,2
0.42467082370225484,0.03530963099905626,2
0.7490260386545563,0.4637783903853997,2
0.8721942716082877,0.00933798116633977,2
0.28296337192517085,-0.31844377640180355,2
0.6147331842166545,0.15356601790865076,2
0.3221338320507946,-0.1405009241914454,2
0.758030400927533,0.08794536487614302,2
0.35723523665316403,-0.09505686709914918,2
0.5310367055205479,0.16853999057614089,2
0.5469621225684563,0.1878124287888281,2
0.3287049083616428,-0.06812375946313509,2
0.31478381059985294,-0.005572239654219824,2
0.5165855429559599,-0.054029941416210425,2
0.48482666253145734,0.1153486581799652,2
0.6330436323692098,0.05922909396537579,2
0.6874909166514086,0.4911799161232814,2
0.5434892461418294,-0.05443991036896806,2
0.29113335762528714,-0.058208548067975374,2
0.30541013119397264,-0.16175764379911461,2
0.7635079345735886,0.16818670320655305,2
0.5478056435967905,0.15897629898462884,2
0.40658569910783526,0.06121929655078229,2
0.2925346591728033,-0.016304428359682932,2
0.5358713436180823,0.11979098572555302,2
0.6138649651099976,0.09300293311920182,2
0.5583431388985164,0.12204137407290205,2
0.34600960858349616,-0.15629187416923862,2
0.6238196438809095,0.13976350295032347,2
0.6386515182640257,0.16690011476511035,2
0.5514616240001934,0.059841374067634456,2
0.4071464972650781,-0.17182087081914932,2
0.4471426189826889,0.03756001934640518,2
0.4882075852867699,0.14967752131621148,2
0.3120663225341601,-0.031130385402298177,2
